query_id,candidate_id,suggested_label,suggested_confidence,suggested_score,label,confidence,notes
angular/table-report-v10,react/table-report-v5,duplicate,high,0.889349,,,
angular/table-report-v10,react/table-report-v6,duplicate,high,0.912639,,,
vue/table-report-v3,react/table-report-v1,duplicate,high,0.924198,,,
vue/table-report-v3,react/table-report-v2,near_duplicate,medium,0.795644,,,
vue/table-report-v3,react/table-report-v3,duplicate,high,0.878980,,,
vue/table-report-v3,react/table-report-v4,duplicate,high,0.882360,,,
vue/table-report-v3,react/table-report-v5,duplicate,high,0.889729,,,
vue/table-report-v3,react/table-report-v6,duplicate,high,0.879060,,,
angular/table-report-v3,react/table-report-v1,duplicate,high,0.881604,,,
angular/table-report-v3,react/table-report-v2,near_duplicate,medium,0.795009,,,
angular/table-report-v3,react/table-report-v3,duplicate,high,0.912400,,,
angular/table-report-v3,react/table-report-v4,duplicate,high,0.881909,,,
angular/table-report-v3,react/table-report-v5,duplicate,high,0.889278,,,
angular/table-report-v3,react/table-report-v6,duplicate,high,0.912583,,,
react/table-report-v28,angular/table-report-v1,duplicate,high,0.923814,,,
react/table-report-v28,angular/table-report-v2,duplicate,high,0.922842,,,
react/table-report-v28,angular/table-report-v3,duplicate,high,0.882589,,,
react/table-report-v28,angular/table-report-v4,duplicate,high,0.892675,,,
react/table-report-v28,angular/table-report-v5,duplicate,high,0.923463,,,
react/table-report-v28,angular/table-report-v6,duplicate,high,0.881176,,,
angular/table-report-v26,react/table-report-v1,duplicate,high,0.890226,,,
angular/table-report-v26,react/table-report-v2,near_duplicate,medium,0.802923,,,
angular/table-report-v26,react/table-report-v3,duplicate,high,0.895530,,,
angular/table-report-v26,react/table-report-v4,duplicate,high,0.889273,,,
angular/table-report-v26,react/table-report-v5,duplicate,high,0.890237,,,
angular/table-report-v26,react/table-report-v6,duplicate,high,0.895563,,,
vue/table-report-v18,react/table-report-v1,duplicate,high,0.889460,,,
vue/table-report-v18,react/table-report-v2,near_duplicate,medium,0.802450,,,
vue/table-report-v18,react/table-report-v3,duplicate,high,0.894293,,,
vue/table-report-v18,react/table-report-v4,duplicate,high,0.889427,,,
vue/table-report-v18,react/table-report-v5,duplicate,high,0.890392,,,
vue/table-report-v18,react/table-report-v6,duplicate,high,0.894015,,,
react/table-report-v5,angular/table-report-v1,duplicate,high,0.890240,,,
react/table-report-v5,angular/table-report-v2,duplicate,high,0.888427,,,
react/table-report-v5,angular/table-report-v3,duplicate,high,0.889278,,,
react/table-report-v5,angular/table-report-v4,duplicate,high,0.881100,,,
react/table-report-v5,angular/table-report-v5,duplicate,high,0.890669,,,
react/table-report-v5,angular/table-report-v6,duplicate,high,0.888427,,,
vue/table-report-v27,react/table-report-v1,duplicate,high,0.910432,,,
vue/table-report-v27,react/table-report-v2,duplicate,high,0.822953,,,
vue/table-report-v27,react/table-report-v3,duplicate,high,0.915563,,,
vue/table-report-v27,react/table-report-v4,duplicate,high,0.909198,,,
vue/table-report-v27,react/table-report-v5,duplicate,high,0.903496,,,
vue/table-report-v27,react/table-report-v6,duplicate,high,0.915530,,,
angular/table-report-v18,react/table-report-v1,duplicate,high,0.911893,,,
angular/table-report-v18,react/table-report-v2,near_duplicate,medium,0.791545,,,
angular/table-report-v18,react/table-report-v3,duplicate,high,0.896648,,,
angular/table-report-v18,react/table-report-v4,duplicate,high,0.878896,,,
angular/table-report-v18,react/table-report-v5,duplicate,high,0.895334,,,
angular/table-report-v18,react/table-report-v6,duplicate,high,0.896660,,,
vue/table-report-v6,react/table-report-v1,duplicate,high,0.892250,,,
vue/table-report-v6,react/table-report-v2,near_duplicate,medium,0.805123,,,
vue/table-report-v6,react/table-report-v3,duplicate,high,0.876443,,,
vue/table-report-v6,react/table-report-v4,duplicate,high,0.891889,,,
vue/table-report-v6,react/table-report-v5,duplicate,high,0.880973,,,
vue/table-report-v6,react/table-report-v6,duplicate,high,0.876251,,,
angular/table-report-v13,react/table-report-v1,duplicate,high,0.883038,,,
angular/table-report-v13,react/table-report-v2,duplicate,high,0.836675,,,
angular/table-report-v13,react/table-report-v3,duplicate,high,0.912776,,,
angular/table-report-v13,react/table-report-v4,duplicate,high,0.922499,,,
angular/table-report-v13,react/table-report-v5,duplicate,high,0.888201,,,
angular/table-report-v13,react/table-report-v6,duplicate,high,0.912620,,,
angular/table-report-v5,react/table-report-v1,duplicate,high,0.880935,,,
angular/table-report-v5,react/table-report-v2,duplicate,high,0.836944,,,
angular/table-report-v5,react/table-report-v3,duplicate,high,0.911608,,,
angular/table-report-v5,react/table-report-v4,duplicate,high,0.924967,,,
angular/table-report-v5,react/table-report-v5,duplicate,high,0.890669,,,
angular/table-report-v5,react/table-report-v6,duplicate,high,0.911619,,,
react/table-report-v29,angular/table-report-v1,duplicate,high,0.923557,,,
react/table-report-v29,angular/table-report-v2,duplicate,high,0.923534,,,
react/table-report-v29,angular/table-report-v3,duplicate,high,0.882571,,,
react/table-report-v29,angular/table-report-v4,duplicate,high,0.892014,,,
react/table-report-v29,angular/table-report-v5,duplicate,high,0.923028,,,
react/table-report-v29,angular/table-report-v6,duplicate,high,0.881867,,,
angular/table-report-v15,react/table-report-v1,duplicate,high,0.860627,,,
angular/table-report-v15,react/table-report-v2,near_duplicate,medium,0.816615,,,
angular/table-report-v15,react/table-report-v3,duplicate,high,0.891306,,,
angular/table-report-v15,react/table-report-v4,duplicate,high,0.904640,,,
angular/table-report-v15,react/table-report-v5,duplicate,high,0.877009,,,
angular/table-report-v15,react/table-report-v6,duplicate,high,0.891296,,,
react/table-report-v12,angular/table-report-v1,near_duplicate,medium,0.795707,,,
react/table-report-v12,angular/table-report-v2,near_duplicate,medium,0.795295,,,
react/table-report-v12,angular/table-report-v3,duplicate,high,0.835163,,,
react/table-report-v12,angular/table-report-v4,near_duplicate,medium,0.769593,,,
react/table-report-v12,angular/table-report-v5,near_duplicate,medium,0.795073,,,
react/table-report-v12,angular/table-report-v6,near_duplicate,medium,0.795295,,,
angular/table-report-v15,react/table-report-v1,duplicate,high,0.860627,,,
angular/table-report-v15,react/table-report-v2,near_duplicate,medium,0.816615,,,
angular/table-report-v15,react/table-report-v3,duplicate,high,0.891306,,,
angular/table-report-v15,react/table-report-v4,duplicate,high,0.904640,,,
angular/table-report-v15,react/table-report-v5,duplicate,high,0.877009,,,
angular/table-report-v15,react/table-report-v6,duplicate,high,0.891296,,,
angular/table-report-v25,react/table-report-v1,duplicate,high,0.910746,,,
angular/table-report-v25,react/table-report-v2,near_duplicate,medium,0.791068,,,
angular/table-report-v25,react/table-report-v3,duplicate,high,0.895685,,,
angular/table-report-v25,react/table-report-v4,duplicate,high,0.879091,,,
angular/table-report-v25,react/table-report-v5,duplicate,high,0.895530,,,
angular/table-report-v25,react/table-report-v6,duplicate,high,0.895696,,,
react/table-report-v11,angular/table-report-v1,duplicate,high,0.912880,,,
react/table-report-v11,angular/table-report-v2,duplicate,high,0.912761,,,
react/table-report-v11,angular/table-report-v3,duplicate,high,0.876206,,,
react/table-report-v11,angular/table-report-v4,duplicate,high,0.902367,,,
react/table-report-v11,angular/table-report-v5,duplicate,high,0.912060,,,
react/table-report-v11,angular/table-report-v6,duplicate,high,0.912761,,,
vue/table-report-v18,react/table-report-v1,duplicate,high,0.889460,,,
vue/table-report-v18,react/table-report-v2,near_duplicate,medium,0.802450,,,
vue/table-report-v18,react/table-report-v3,duplicate,high,0.894293,,,
vue/table-report-v18,react/table-report-v4,duplicate,high,0.889427,,,
vue/table-report-v18,react/table-report-v5,duplicate,high,0.890392,,,
vue/table-report-v18,react/table-report-v6,duplicate,high,0.894015,,,
react/table-report-v26,angular/table-report-v1,duplicate,high,0.923858,,,
react/table-report-v26,angular/table-report-v2,duplicate,high,0.922409,,,
react/table-report-v26,angular/table-report-v3,duplicate,high,0.882971,,,
react/table-report-v26,angular/table-report-v4,duplicate,high,0.893027,,,
react/table-report-v26,angular/table-report-v5,duplicate,high,0.923902,,,
react/table-report-v26,angular/table-report-v6,duplicate,high,0.880743,,,
react/table-report-v26,angular/table-report-v1,duplicate,high,0.923858,,,
react/table-report-v26,angular/table-report-v2,duplicate,high,0.922409,,,
react/table-report-v26,angular/table-report-v3,duplicate,high,0.882971,,,
react/table-report-v26,angular/table-report-v4,duplicate,high,0.893027,,,
react/table-report-v26,angular/table-report-v5,duplicate,high,0.923902,,,
react/table-report-v26,angular/table-report-v6,duplicate,high,0.880743,,,
vue/table-report-v28,react/table-report-v1,duplicate,high,0.892669,,,
vue/table-report-v28,react/table-report-v2,near_duplicate,medium,0.771344,,,
vue/table-report-v28,react/table-report-v3,duplicate,high,0.877190,,,
vue/table-report-v28,react/table-report-v4,duplicate,high,0.857695,,,
vue/table-report-v28,react/table-report-v5,duplicate,high,0.880800,,,
vue/table-report-v28,react/table-report-v6,duplicate,high,0.877222,,,
react/table-report-v12,angular/table-report-v1,near_duplicate,medium,0.795707,,,
react/table-report-v12,angular/table-report-v2,near_duplicate,medium,0.795295,,,
react/table-report-v12,angular/table-report-v3,duplicate,high,0.835163,,,
react/table-report-v12,angular/table-report-v4,near_duplicate,medium,0.769593,,,
react/table-report-v12,angular/table-report-v5,near_duplicate,medium,0.795073,,,
react/table-report-v12,angular/table-report-v6,near_duplicate,medium,0.795295,,,
angular/table-report-v11,react/table-report-v1,duplicate,high,0.862792,,,
angular/table-report-v11,react/table-report-v2,near_duplicate,medium,0.817350,,,
angular/table-report-v11,react/table-report-v3,duplicate,high,0.892711,,,
angular/table-report-v11,react/table-report-v4,duplicate,high,0.904111,,,
angular/table-report-v11,react/table-report-v5,duplicate,high,0.876480,,,
angular/table-report-v11,react/table-report-v6,duplicate,high,0.892541,,,
vue/table-report-v5,react/table-report-v1,duplicate,high,0.911440,,,
vue/table-report-v5,react/table-report-v2,duplicate,high,0.825382,,,
vue/table-report-v5,react/table-report-v3,duplicate,high,0.896514,,,
vue/table-report-v5,react/table-report-v4,duplicate,high,0.912866,,,
vue/table-report-v5,react/table-report-v5,duplicate,high,0.895283,,,
vue/table-report-v5,react/table-report-v6,duplicate,high,0.896653,,,
vue/table-report-v7,react/table-report-v1,duplicate,high,0.825349,,,
vue/table-report-v7,react/table-report-v2,duplicate,high,0.878299,,,
vue/table-report-v7,react/table-report-v3,near_duplicate,medium,0.809354,,,
vue/table-report-v7,react/table-report-v4,near_duplicate,medium,0.789123,,,
vue/table-report-v7,react/table-report-v5,near_duplicate,medium,0.805561,,,
vue/table-report-v7,react/table-report-v6,near_duplicate,medium,0.809198,,,
react/table-report-v6,angular/table-report-v1,duplicate,high,0.911796,,,
react/table-report-v6,angular/table-report-v2,duplicate,high,0.910555,,,
react/table-report-v6,angular/table-report-v3,duplicate,high,0.912583,,,
react/table-report-v6,angular/table-report-v4,duplicate,high,0.876957,,,
react/table-report-v6,angular/table-report-v5,duplicate,high,0.911619,,,
react/table-report-v6,angular/table-report-v6,duplicate,high,0.876534,,,
react/table-report-v20,angular/table-report-v1,near_duplicate,medium,0.795462,,,
react/table-report-v20,angular/table-report-v2,near_duplicate,medium,0.795646,,,
react/table-report-v20,angular/table-report-v3,near_duplicate,medium,0.793810,,,
react/table-report-v20,angular/table-report-v4,near_duplicate,medium,0.803365,,,
react/table-report-v20,angular/table-report-v5,near_duplicate,medium,0.794835,,,
react/table-report-v20,angular/table-report-v6,duplicate,high,0.837313,,,
react/table-report-v32,angular/table-report-v1,duplicate,high,0.825380,,,
react/table-report-v32,angular/table-report-v2,duplicate,high,0.825261,,,
react/table-report-v32,angular/table-report-v3,near_duplicate,medium,0.788706,,,
react/table-report-v32,angular/table-report-v4,near_duplicate,medium,0.814867,,,
react/table-report-v32,angular/table-report-v5,duplicate,high,0.824560,,,
react/table-report-v32,angular/table-report-v6,duplicate,high,0.825261,,,
vue/table-report-v17,react/table-report-v1,duplicate,high,0.836907,,,
vue/table-report-v17,react/table-report-v2,duplicate,high,0.883298,,,
vue/table-report-v17,react/table-report-v3,near_duplicate,medium,0.791324,,,
vue/table-report-v17,react/table-report-v4,near_duplicate,medium,0.795150,,,
vue/table-report-v17,react/table-report-v5,near_duplicate,medium,0.802518,,,
vue/table-report-v17,react/table-report-v6,near_duplicate,medium,0.791226,,,
react/table-report-v3,angular/table-report-v1,duplicate,high,0.911959,,,
react/table-report-v3,angular/table-report-v2,duplicate,high,0.910987,,,
react/table-report-v3,angular/table-report-v3,duplicate,high,0.912400,,,
react/table-report-v3,angular/table-report-v4,duplicate,high,0.876752,,,
react/table-report-v3,angular/table-report-v5,duplicate,high,0.911608,,,
react/table-report-v3,angular/table-report-v6,duplicate,high,0.876966,,,
react/table-report-v28,angular/table-report-v1,duplicate,high,0.923814,,,
react/table-report-v28,angular/table-report-v2,duplicate,high,0.922842,,,
react/table-report-v28,angular/table-report-v3,duplicate,high,0.882589,,,
react/table-report-v28,angular/table-report-v4,duplicate,high,0.892675,,,
react/table-report-v28,angular/table-report-v5,duplicate,high,0.923463,,,
react/table-report-v28,angular/table-report-v6,duplicate,high,0.881176,,,
react/table-report-v34,angular/table-report-v1,near_duplicate,medium,0.794692,,,
react/table-report-v34,angular/table-report-v2,near_duplicate,medium,0.793243,,,
react/table-report-v34,angular/table-report-v3,duplicate,high,0.837138,,,
react/table-report-v34,angular/table-report-v4,near_duplicate,medium,0.771507,,,
react/table-report-v34,angular/table-report-v5,near_duplicate,medium,0.794735,,,
react/table-report-v34,angular/table-report-v6,near_duplicate,medium,0.793243,,,
vue/table-report-v17,react/table-report-v1,duplicate,high,0.836907,,,
vue/table-report-v17,react/table-report-v2,duplicate,high,0.883298,,,
vue/table-report-v17,react/table-report-v3,near_duplicate,medium,0.791324,,,
vue/table-report-v17,react/table-report-v4,near_duplicate,medium,0.795150,,,
vue/table-report-v17,react/table-report-v5,near_duplicate,medium,0.802518,,,
vue/table-report-v17,react/table-report-v6,near_duplicate,medium,0.791226,,,
angular/table-report-v32,react/table-report-v1,near_duplicate,medium,0.775406,,,
angular/table-report-v32,react/table-report-v2,duplicate,high,0.904201,,,
angular/table-report-v32,react/table-report-v3,near_duplicate,medium,0.804770,,,
angular/table-report-v32,react/table-report-v4,near_duplicate,medium,0.815390,,,
angular/table-report-v32,react/table-report-v5,near_duplicate,medium,0.787759,,,
angular/table-report-v32,react/table-report-v6,near_duplicate,medium,0.804423,,,
angular/table-report-v1,react/table-report-v1,duplicate,high,0.881833,,,
angular/table-report-v1,react/table-report-v2,duplicate,high,0.837087,,,
angular/table-report-v1,react/table-report-v3,duplicate,high,0.911959,,,
angular/table-report-v1,react/table-report-v4,duplicate,high,0.924538,,,
angular/table-report-v1,react/table-report-v5,duplicate,high,0.890240,,,
angular/table-report-v1,react/table-report-v6,duplicate,high,0.911796,,,
react/table-report-v7,angular/table-report-v1,duplicate,high,0.881591,,,
react/table-report-v7,angular/table-report-v2,duplicate,high,0.879632,,,
react/table-report-v7,angular/table-report-v3,duplicate,high,0.924709,,,
react/table-report-v7,angular/table-report-v4,duplicate,high,0.859124,,,
react/table-report-v7,angular/table-report-v5,duplicate,high,0.881957,,,
react/table-report-v7,angular/table-report-v6,duplicate,high,0.879632,,,
angular/table-report-v14,react/table-report-v1,near_duplicate,medium,0.816248,,,
angular/table-report-v14,react/table-report-v2,duplicate,high,0.863254,,,
angular/table-report-v14,react/table-report-v3,near_duplicate,medium,0.771050,,,
angular/table-report-v14,react/table-report-v4,near_duplicate,medium,0.775605,,,
angular/table-report-v14,react/table-report-v5,duplicate,high,0.822974,,,
angular/table-report-v14,react/table-report-v6,near_duplicate,medium,0.771062,,,
